id,credit,delayed,amount,gender,education,age,marital,default
17345,500000,0,1692889,Female,graduate school,44,single,0
23588,70000,0,56846,Male,graduate school,24,single,0
577,140000,0,638390,Female,univeristy,32,married,0
20203,220000,0,3742,Male,graduate school,31,single,0
3796,50000,0,889,Male,highschool,45,married,0
10059,20000,6,89161,Male,highschool,23,single,1
21093,50000,1,0,Male,univeristy,25,single,0
25861,550000,0,2095943,Female,univeristy,34,married,0
7406,420000,0,2363,Female,highschool,39,married,0
19900,210000,0,691715,Female,graduate school,31,single,0
14102,50000,0,217975,Male,univeristy,51,married,0
24922,40000,0,2034,Male,graduate school,25,single,1
27574,170000,0,616884,Female,univeristy,35,single,0
9132,390000,0,1234,Male,univeristy,42,married,0
23426,60000,0,205512,Female,univeristy,29,married,0
16863,80000,6,254738,Male,highschool,27,single,0
12569,290000,2,23520,Female,univeristy,49,married,0
4688,230000,0,124633,Female,graduate school,31,single,0
2330,120000,0,0,Male,highschool,39,married,0
25555,360000,0,1144,Male,graduate school,30,single,0
12856,140000,0,386886,Male,graduate school,55,single,0
21614,270000,0,16283,Female,univeristy,33,married,0
22241,320000,0,0,Male,graduate school,26,single,0
15338,340000,0,274564,Female,graduate school,34,single,0
25450,280000,0,879868,Female,highschool,61,married,0
1008,140000,0,401347,Female,univeristy,26,single,0
18977,10000,2,21512,Female,univeristy,49,married,1
1867,50000,0,183109,Male,graduate school,28,single,0
14286,290000,0,725131,Male,univeristy,48,married,0
3615,120000,0,585101,Male,univeristy,30,single,0
28727,20000,6,53354,Male,highschool,40,single,0
1365,140000,0,0,Female,graduate school,30,single,0
5734,320000,0,1023537,Female,highschool,53,single,0
27039,50000,2,112163,Female,univeristy,23,single,0
15743,340000,1,0,Female,graduate school,49,married,1
16395,50000,0,168731,Male,univeristy,27,single,0
14636,80000,0,1941,Female,univeristy,22,married,0
20048,20000,0,63103,Female,highschool,22,single,0
14022,50000,0,164914,Female,highschool,35,married,0
9286,490000,0,705760,Female,univeristy,52,single,0
3753,420000,0,134550,Female,graduate school,29,single,0
1422,150000,4,921497,Female,univeristy,44,single,1
15489,230000,2,525505,Female,univeristy,25,single,0
26406,580000,3,2585532,Female,univeristy,34,married,1
11973,460000,0,2133476,Male,graduate school,35,married,0
4690,80000,0,467206,Female,highschool,65,married,0
16455,280000,0,81729,Male,univeristy,33,married,0
12811,80000,0,794,Female,univeristy,36,married,0
18239,30000,16,168748,Female,univeristy,44,married,0
27395,600000,0,1375721,Male,univeristy,50,married,1
2868,100000,0,27375,Female,highschool,34,married,0
5561,90000,0,99221,Female,univeristy,34,married,0
16677,230000,0,75155,Female,graduate school,27,single,0
6809,390000,0,676500,Male,univeristy,28,single,0
3542,500000,0,0,Female,graduate school,28,single,0
11274,300000,0,68452,Female,highschool,33,single,1
27684,30000,3,164135,Female,univeristy,34,single,1
15708,90000,3,385536,Female,highschool,27,single,1
15499,180000,0,328680,Female,graduate school,30,single,0
21009,300000,0,4299,Male,graduate school,33,single,0
17777,30000,5,50099,Female,graduate school,25,single,1
9722,50000,0,33525,Male,univeristy,36,single,0
14175,130000,1,0,Female,univeristy,27,single,0
288,100000,7,10524,Female,graduate school,29,single,0
21644,160000,1,0,Female,graduate school,40,single,0
18115,60000,0,239731,Female,univeristy,36,married,1
26438,200000,0,0,Female,graduate school,64,married,1
23166,120000,0,0,Male,graduate school,41,married,0
9351,40000,1,0,Female,highschool,49,married,0
8012,50000,2,52235,Female,graduate school,23,single,0
24406,30000,6,169967,Female,univeristy,25,married,1
8863,100000,0,404212,Male,graduate school,27,single,0
5981,300000,0,1451828,Male,graduate school,30,single,0
15044,130000,2,11875,Female,graduate school,24,single,0
25742,420000,0,448415,Male,univeristy,34,married,0
7601,220000,2,24907,Male,univeristy,48,married,0
13973,80000,1,0,Male,graduate school,37,single,0
18709,20000,5,68767,Male,univeristy,42,single,1
8134,120000,2,696703,Male,highschool,50,single,0
4358,30000,11,73873,Female,highschool,46,married,0
23865,160000,12,405316,Female,univeristy,24,single,0
13353,150000,0,159770,Female,univeristy,33,married,0
21802,160000,5,2722,Female,highschool,53,married,0
17304,130000,0,468404,Female,univeristy,27,married,0
11072,50000,4,126968,Male,univeristy,25,single,0
8601,360000,0,3255,Male,graduate school,32,married,0
26740,50000,4,1560,Male,univeristy,30,single,0
23924,200000,0,21686,Male,graduate school,28,single,0
2761,260000,0,693966,Female,graduate school,31,single,0
15217,210000,0,0,Male,graduate school,40,single,1
24371,70000,2,113098,Male,univeristy,29,single,1
24537,80000,0,0,Female,univeristy,34,married,0
1285,30000,0,2565,Female,univeristy,30,married,0
3752,200000,0,0,Female,graduate school,32,single,0
24464,70000,12,185059,Male,highschool,46,married,1
1248,360000,1,10948,Female,univeristy,34,single,0
1407,210000,0,1133153,Male,univeristy,33,single,0
9066,230000,0,1031578,Male,graduate school,36,single,0
23633,50000,7,49371,Male,highschool,52,married,0
2607,70000,0,42089,Female,graduate school,24,single,0
19032,300000,0,0,Female,univeristy,26,married,0
6374,80000,0,203151,Male,univeristy,45,married,0
9526,280000,0,0,Female,graduate school,32,single,0
27271,120000,7,477256,Male,univeristy,30,married,0
18612,20000,13,56821,Male,highschool,46,single,1
18510,180000,0,74154,Female,univeristy,34,single,0
20450,180000,0,0,Female,graduate school,28,single,0
22854,350000,2,1367404,Female,univeristy,30,single,0
18614,50000,0,209414,Female,univeristy,27,married,0
8828,500000,0,173899,Male,graduate school,35,single,0
23003,400000,0,74162,Male,graduate school,34,single,0
17572,20000,0,0,Female,highschool,34,single,1
5954,110000,1,207274,Female,univeristy,24,married,0
14031,410000,1,0,Female,graduate school,34,married,0
20208,230000,0,0,Female,graduate school,31,single,0
12854,170000,2,193217,Female,univeristy,25,single,0
19044,80000,0,257229,Male,graduate school,28,single,0
14702,190000,3,965034,Female,highschool,47,married,0
16700,100000,0,302002,Female,highschool,53,single,0
24157,490000,0,1893657,Male,graduate school,57,married,0
20414,190000,0,480218,Male,graduate school,48,married,0
22697,110000,0,523037,Female,univeristy,31,single,1
26888,50000,0,145523,Female,univeristy,55,married,1
3203,360000,2,729,Female,univeristy,26,single,0
6686,180000,0,1732,Female,graduate school,36,married,0
9241,150000,0,809687,Female,graduate school,46,married,0
13171,320000,0,25374,Male,graduate school,39,married,0
24156,200000,0,265880,Male,graduate school,26,single,0
17232,210000,0,766323,Female,graduate school,26,single,0
13898,30000,0,160545,Male,univeristy,51,single,0
17203,80000,0,6511,Female,highschool,41,married,0
4551,10000,0,485,Female,graduate school,29,single,0
4121,20000,0,31953,Male,highschool,29,married,0
28408,70000,0,41355,Male,univeristy,40,married,0
10023,110000,0,107117,Male,graduate school,33,single,0
28373,50000,18,183946,Female,highschool,46,married,1
14781,150000,0,599804,Male,highschool,32,single,0
12133,160000,0,445464,Male,univeristy,59,single,0
26728,240000,0,769058,Male,highschool,45,married,0
12852,130000,0,0,Female,graduate school,23,single,0
19780,300000,0,4035,Female,highschool,36,married,0
16542,50000,2,111399,Female,univeristy,23,single,1
15322,350000,0,0,Female,graduate school,36,single,0
5797,120000,1,0,Female,univeristy,25,single,1
23152,150000,0,0,Female,univeristy,40,single,0
4386,140000,0,687133,Female,univeristy,27,married,0
12696,50000,0,53334,Male,univeristy,42,single,0
6560,60000,0,139057,Female,univeristy,24,single,0
5683,50000,0,167917,Male,univeristy,42,single,0
15501,200000,0,0,Male,graduate school,47,single,0
13570,480000,0,2140236,Male,graduate school,43,married,0
5201,350000,0,14330,Female,graduate school,32,single,0
17358,100000,12,253896,Female,graduate school,52,NA,1
8786,230000,0,56244,Female,univeristy,27,married,0
25377,80000,0,0,Male,univeristy,26,single,0
115,50000,5,254223,Female,graduate school,31,married,1
24967,20000,8,73984,Female,highschool,37,single,0
2738,50000,0,167711,Female,univeristy,24,married,1
23945,50000,0,327264,Male,graduate school,24,single,0
3243,60000,4,211630,Female,graduate school,25,single,0
1245,20000,4,105254,Female,univeristy,24,married,1
24927,360000,0,0,Female,univeristy,38,married,0
21209,130000,0,537084,Female,univeristy,26,single,1
3777,10000,0,41236,Male,graduate school,29,single,0
19117,120000,4,97049,Male,univeristy,36,single,0
18122,130000,0,277656,Female,graduate school,29,single,0
4834,390000,0,227311,Male,graduate school,64,married,0
26593,110000,12,519158,Female,univeristy,28,single,1
1092,250000,4,1264746,Female,graduate school,33,single,1
6840,30000,0,135904,Female,univeristy,42,single,0
7209,140000,0,495544,Male,univeristy,48,married,0
6748,100000,0,518594,Female,highschool,58,single,0
21266,360000,0,2338,Female,highschool,36,single,1
4300,200000,2,6972,Male,graduate school,34,married,0
28553,170000,0,37288,Male,graduate school,36,single,0
10568,280000,0,473104,Male,graduate school,42,married,0
12914,80000,2,380532,Male,graduate school,27,single,0
29115,210000,1,0,Female,graduate school,42,married,1
16547,30000,3,168748,Female,highschool,67,married,0
15360,200000,0,912677,Female,highschool,34,married,0
5525,200000,2,323344,Female,univeristy,35,married,1
10119,240000,0,700840,Male,graduate school,48,single,0
17913,10000,7,17841,Female,highschool,51,married,0
4798,10000,4,45842,Female,graduate school,27,single,1
11495,70000,2,363455,Male,univeristy,45,married,0
3578,130000,0,256036,Female,highschool,44,married,0
13572,60000,2,538,Female,graduate school,25,single,1
3531,50000,0,62044,Female,univeristy,23,single,0
15354,270000,0,266950,Female,univeristy,36,married,0
10344,100000,0,242379,Female,univeristy,52,married,0
9899,100000,0,410,Female,highschool,24,married,0
16442,380000,0,0,Male,graduate school,32,single,0
4427,240000,0,1295753,Female,graduate school,33,single,0
28041,220000,0,49012,Male,univeristy,48,married,0
9183,280000,0,5803,Female,univeristy,50,married,0
24340,300000,0,0,Female,univeristy,33,married,0
2727,70000,0,320214,Male,graduate school,31,single,0
11779,30000,0,110547,Female,univeristy,22,single,1
9144,30000,7,90764,Male,univeristy,47,married,0
24007,60000,0,230680,Female,graduate school,29,single,0
1340,210000,0,728942,Female,univeristy,30,married,0
23589,120000,1,0,Female,graduate school,30,married,0
4303,80000,0,12546,Female,univeristy,34,married,0
17642,60000,5,198705,Female,highschool,28,married,0
17704,110000,0,500045,Male,univeristy,34,single,0
25594,280000,0,1248847,Male,univeristy,30,single,0
17323,300000,4,0,Female,graduate school,42,married,0
8976,150000,0,0,Female,graduate school,30,married,1
5963,30000,14,148692,Female,univeristy,31,married,1
14733,100000,12,539083,Male,graduate school,31,single,1
23861,60000,2,44860,Female,graduate school,28,single,0
3168,120000,5,0,Female,graduate school,28,single,0
6003,150000,0,168777,Female,univeristy,23,single,0
2506,50000,3,124103,Female,univeristy,29,married,0
22822,80000,2,110172,Female,highschool,54,single,0
18555,260000,2,0,Male,graduate school,51,married,0
18265,60000,8,232539,Female,univeristy,31,married,1
24859,30000,0,133408,Female,graduate school,23,single,0
5903,350000,0,0,Female,graduate school,35,single,0
14704,210000,0,94885,Female,highschool,41,married,0
23693,180000,3,158085,Male,univeristy,35,married,0
635,80000,6,406076,Male,univeristy,34,married,1
12627,160000,0,23032,Male,graduate school,30,single,0
24909,200000,0,363804,Female,graduate school,23,single,0
28426,150000,6,694604,Male,univeristy,39,married,1
28533,50000,0,194021,Male,graduate school,37,married,1
13150,500000,0,196490,Male,graduate school,37,single,0
12262,110000,0,463815,Female,graduate school,26,single,0
16952,200000,4,313558,Male,graduate school,28,single,0
23368,130000,0,383442,Female,univeristy,44,married,0
15593,260000,8,838867,Female,univeristy,39,married,1
17724,160000,0,840,Male,univeristy,28,single,0
1206,260000,0,0,Female,graduate school,31,single,0
2112,50000,0,34500,Male,univeristy,24,single,0
12268,50000,0,118504,Female,graduate school,23,single,0
4166,60000,0,268231,Male,univeristy,51,married,0
5259,140000,2,173462,Female,graduate school,34,single,1
24482,280000,12,648594,Male,univeristy,30,single,0
15247,350000,32,14400,Female,graduate school,52,married,1
19797,50000,0,146914,Female,graduate school,24,single,0
9116,110000,0,416532,Male,univeristy,37,single,0
20104,30000,3,168100,Male,highschool,23,single,0
6232,50000,0,251195,Male,highschool,35,married,1
2488,130000,0,17190,Female,univeristy,23,single,0
20975,60000,0,138221,Male,highschool,30,single,1
7520,50000,2,211083,Female,graduate school,25,single,0
14156,90000,0,215483,Female,univeristy,41,single,0
19704,210000,0,277048,Male,graduate school,34,single,0
15886,50000,0,103954,Female,univeristy,23,single,0
10800,130000,1,0,Male,graduate school,28,single,0
2175,20000,0,97150,Male,univeristy,38,married,0
28874,210000,2,0,Male,univeristy,54,married,0
8637,30000,3,8016,Female,univeristy,35,married,0
19546,70000,0,0,Male,univeristy,48,single,0
25149,30000,16,173233,Female,univeristy,23,single,1
11014,130000,0,727058,Female,graduate school,32,single,0
20345,160000,0,898,Female,graduate school,34,married,0
6551,30000,14,145547,Male,highschool,28,married,1
21433,250000,0,0,Male,highschool,56,married,0
5565,50000,0,138008,Male,highschool,39,single,1
6947,100000,16,325355,Male,univeristy,51,married,1
17589,50000,2,73111,Female,univeristy,39,married,0
18480,60000,2,23150,Female,univeristy,24,single,0
16825,60000,1,0,Male,univeristy,33,single,0
19437,150000,0,697582,Male,graduate school,27,single,0
25219,390000,0,863243,Female,graduate school,29,single,0
28776,160000,0,244474,Female,univeristy,52,single,0
7430,260000,1,0,Male,univeristy,28,single,0
18299,450000,0,28992,Female,univeristy,46,married,0
14508,30000,0,4780,Female,highschool,31,single,0
6435,380000,2,774958,Male,graduate school,39,married,1
16965,20000,8,3500,Male,univeristy,45,married,0
22226,270000,0,661241,Female,univeristy,32,married,0
1691,20000,8,76217,Female,univeristy,46,married,1
20052,200000,0,896,Male,highschool,33,married,0
28531,280000,12,14874,Male,graduate school,45,married,1
16205,80000,0,453654,Female,graduate school,26,single,0
7363,190000,0,822769,Female,graduate school,26,single,1
4395,130000,0,199432,Male,graduate school,27,single,0
19220,160000,0,0,Male,univeristy,50,married,0
7204,60000,8,2659,Female,univeristy,34,married,1
4345,500000,0,617151,Male,graduate school,31,single,0
25832,270000,0,0,Female,graduate school,50,married,0
17782,30000,5,129217,Female,univeristy,22,single,1
14693,60000,7,134437,Female,univeristy,38,married,0
25658,50000,9,207000,Male,highschool,41,married,1
21050,80000,4,208189,Male,highschool,43,single,0
13136,100000,2,514195,Female,graduate school,33,single,0
